600.24	601.18	chewbite
601.28	601.8	chewbite
601.88	602.48	bite
602.78	603.3	chewbite
603.72	604.2	chewbite
604.44	604.92	chewbite
605.1	605.58	bite
605.98	606.46	bite
606.64	607.8	chewbite
607.96	608.88	chewbite
609.14	609.62	bite
610.1	611.58	chewbite
611.76	612.38	bite
612.48	613.04	bite
613.16	613.64	bite
613.86	615.1	bite
615.34	615.82	bite
616.1	616.64	bite
616.74	617.44	bite
617.58	618.06	bite
618.22	618.7	chewbite
619.02	619.5	bite
619.8	620.42	bite
620.9	622.38	bite
622.78	623.28	chewbite
623.66	624.14	bite
624.36	624.84	bite
625.6	626.08	bite
626.28	626.76	bite
626.88	627.36	bite
627.62	628.82	chewbite
628.9	629.72	chewbite
629.96	631.44	bite
631.7	632.72	chewbite
633.02	633.52	chewbite
633.78	634.4	bite
634.5	635.02	chewbite
635.28	635.76	chewbite
636.02	636.58	chewbite
636.82	637.3	bite
637.54	638.02	bite
638.28	639.62	bite
639.74	640.24	chewbite
640.52	641.2	chewbite
641.24	641.72	bite
641.76	642.4	chewbite
642.6	643.08	bite
643.22	643.7	chewbite
643.92	644.52	chewbite
644.82	645.3	chewbite
645.56	646.1	chewbite
646.18	646.76	chewbite
646.92	647.7	chewbite
647.9	648.38	chewbite
648.44	649.04	chewbite
649.44	650.36	chewbite
650.6	651.08	bite
651.34	651.98	chewbite
652.08	652.58	bite
652.72	653.28	bite
653.38	654.02	chewbite
654.14	654.74	chewbite
655.06	655.54	bite
655.64	656.36	chewbite
657.0	657.48	chew
657.86	658.72	chew
658.82	659.46	chewbite
659.5	659.98	chew
660.02	660.5	chewbite
660.68	661.16	chewbite
661.18	661.66	bite
661.7	662.18	bite
662.26	662.82	bite
663.02	663.5	chewbite
663.62	664.14	chewbite
664.34	665.82	bite
665.98	666.46	bite
666.66	667.14	bite
667.36	668.82	bite
668.84	669.32	chewbite
669.56	670.06	bite
670.12	670.6	bite
670.88	671.36	bite
671.6	672.26	chewbite
672.28	672.76	bite
672.94	673.48	chewbite
673.68	675.16	chewbite
675.26	675.8	chewbite
676.06	676.62	bite
676.74	677.46	chewbite
677.56	678.34	chewbite
678.42	678.9	bite
679.12	680.34	chewbite
680.36	681.8	chewbite
682.0	682.48	bite
682.76	684.08	chewbite
684.16	684.8	chewbite
685.26	685.84	chewbite
686.32	686.8	bite
687.08	687.64	bite
687.68	688.16	bite
688.38	689.08	chewbite
689.26	690.2	bite
690.48	691.04	chewbite
691.28	691.76	chewbite
692.24	693.12	bite
693.32	693.8	bite
693.96	695.32	bite
695.64	697.12	chewbite
697.4	697.9	chewbite
698.18	698.76	bite
698.86	699.52	chewbite
699.6	700.88	chewbite
700.92	701.4	bite
702.22	703.7	chewbite
704.42	704.9	chewbite
705.14	705.62	bite
705.66	706.26	chewbite
706.52	707.02	bite
707.3	708.28	chewbite
708.32	709.16	chewbite
709.38	709.86	bite
710.14	710.62	bite
710.68	711.42	bite
711.6	712.62	chewbite
712.86	713.34	bite
713.42	714.34	chewbite
714.5	714.98	bite
715.28	715.76	bite
716.02	717.26	chewbite
717.38	717.86	bite
718.14	718.7	bite
718.82	719.52	chewbite
719.62	720.1	bite
720.7	721.18	bite
721.38	722.64	chewbite
722.74	723.34	bite
723.4	723.88	bite
724.16	724.78	chewbite
725.42	726.9	bite
727.3	727.8	bite
728.04	728.72	chewbite
728.8	729.64	bite
729.82	730.3	bite
730.52	731.0	chewbite
731.56	732.04	chewbite
732.18	733.14	chewbite
733.4	733.88	bite
734.14	734.62	bite
734.88	736.14	chewbite
736.38	736.86	bite
736.92	737.5	chewbite
737.88	738.36	bite
738.46	739.46	chewbite
739.48	740.02	bite
740.2	740.68	bite
740.88	741.36	bite
741.6	742.08	bite
742.38	742.96	bite
743.04	743.54	chewbite
743.82	744.3	bite
744.52	745.18	bite
745.26	745.92	bite
746.0	746.48	bite
746.7	747.18	bite
747.44	747.98	chewbite
748.26	749.6	chewbite
749.9	750.38	bite
750.64	751.22	chewbite
751.58	752.06	bite
752.44	753.52	bite
753.76	754.92	bite
755.14	755.62	bite
755.9	756.38	bite
756.68	757.16	bite
757.42	757.9	bite
758.2	758.68	bite
758.84	759.32	chewbite
759.54	760.5	chewbite
761.06	762.54	chewbite
762.98	763.46	bite
763.54	764.38	chewbite
764.96	765.58	bite
765.88	767.36	bite
767.84	768.46	bite
768.56	769.2	bite
769.22	769.72	bite
770.02	770.5	chewbite
770.58	771.06	bite
771.54	772.02	chewbite
772.04	772.58	bite
772.78	774.04	chewbite
774.12	774.76	chewbite
774.8	775.6	bite
775.9	776.38	bite
776.46	777.12	chewbite
777.4	777.88	chewbite
778.18	779.04	chewbite
779.16	779.64	bite
779.66	780.14	bite
780.34	780.86	chewbite
781.02	781.5	bite
781.8	782.92	bite
783.16	784.52	bite
784.6	785.08	bite
785.34	785.82	bite
786.08	787.34	chewbite
787.58	788.06	bite
788.18	788.66	bite
788.84	789.32	bite
789.48	790.22	chewbite
790.28	790.76	bite
791.02	791.54	bite
791.84	793.18	chewbite
793.38	793.86	bite
794.1	794.58	bite
794.78	795.26	bite
795.36	796.06	chewbite
796.24	796.74	chewbite
797.02	797.5	bite
797.62	798.76	bite
798.94	800.4	bite
800.64	801.36	bite
801.6	802.08	bite
802.32	802.82	chewbite
803.1	803.58	bite
803.82	804.9	chewbite
804.92	805.4	bite
805.62	806.1	bite
806.4	806.9	bite
807.16	807.64	bite
807.96	809.12	chewbite
809.18	809.86	chewbite
810.12	810.6	bite
810.8	811.28	bite
811.5	812.12	bite
812.28	813.5	bite
813.8	814.28	bite
814.54	815.08	chewbite
815.4	815.88	bite
816.2	816.7	chewbite
816.84	817.5	bite
817.62	818.16	chewbite
818.68	819.16	bite
819.5	819.98	bite
820.2	820.68	bite
820.86	821.46	chewbite
821.74	822.22	bite
822.42	822.9	bite
823.32	823.8	bite
823.88	824.54	chewbite
824.86	825.38	bite
825.46	826.94	chewbite
827.0	827.54	bite
827.68	828.52	bite
828.54	829.02	bite
829.28	829.76	bite
830.06	830.58	chewbite
830.78	831.26	bite
831.7	832.18	bite
832.48	833.1	chewbite
833.32	833.8	chewbite
834.12	834.68	bite
834.8	835.46	bite
835.54	836.02	bite
836.24	836.72	chewbite
837.02	837.6	bite
837.8	838.28	bite
838.48	838.96	bite
839.28	839.76	bite
839.8	840.46	chewbite
840.88	841.5	bite
841.68	842.16	bite
842.44	843.16	chewbite
843.26	843.76	chewbite
843.8	844.68	chewbite
844.8	845.48	chewbite
845.54	846.02	chew
846.22	846.7	bite
846.74	847.32	bite
847.6	848.08	bite
848.2	849.16	chewbite
849.78	850.9	bite
850.94	851.82	chewbite
851.84	852.78	chewbite
853.04	853.6	chewbite
853.62	854.1	bite
854.28	855.32	bite
855.46	855.94	chew
856.1	856.6	bite
856.86	857.34	bite
857.4	858.02	bite
858.08	858.56	bite
858.82	859.42	bite
859.5	859.98	bite
860.2	860.68	chewbite
860.88	862.22	chewbite
862.4	862.96	chewbite
863.36	863.86	bite
863.98	864.46	bite
864.72	865.26	chewbite
865.5	865.98	bite
866.14	867.52	bite
867.76	868.28	chewbite
868.54	869.02	bite
869.48	870.72	chewbite
870.82	871.3	bite
871.36	872.0	chewbite
872.28	872.88	bite
872.98	874.2	bite
874.46	874.94	bite
875.06	875.6	bite
875.88	877.36	chewbite
877.76	878.98	bite
879.22	879.7	bite
879.98	880.62	bite
880.74	881.24	chewbite
881.32	882.8	chewbite
883.04	883.52	bite
883.72	884.2	bite
884.36	884.84	bite
885.0	885.48	bite
885.66	886.24	bite
886.34	886.82	bite
887.06	887.54	bite
887.8	888.28	bite
888.52	889.04	chewbite
889.32	889.8	bite
889.86	890.4	chewbite
890.94	892.42	chewbite
892.92	893.6	chewbite
893.7	894.3	bite
894.36	894.96	bite
894.98	895.46	bite
895.72	896.4	chewbite
896.52	897.06	chewbite
897.4	897.92	bite
898.24	898.72	bite
898.9	899.38	bite
899.42	899.92	chewbite
900.26	901.28	chewbite
901.34	902.7	chewbite
902.98	903.6	bite
903.74	904.28	chewbite
904.7	905.18	chewbite
905.36	905.84	bite
906.16	906.74	bite
906.84	907.32	bite
907.5	907.98	bite
908.2	909.06	chewbite
909.22	910.56	bite
911.02	912.5	chewbite
912.76	913.24	chewbite
913.42	913.9	bite
914.16	914.7	chewbite
915.02	915.54	bite
915.78	916.34	chewbite
916.6	917.08	bite
917.22	917.7	bite
917.94	918.48	bite
918.76	919.24	bite
919.32	920.22	chewbite
920.48	920.96	bite
921.22	921.7	chewbite
922.16	922.74	bite
922.78	923.26	bite
923.44	923.92	bite
923.94	924.5	chewbite
924.84	925.36	chewbite
925.48	926.0	bite
926.12	926.6	bite
926.62	927.22	chewbite
927.48	927.96	bite
928.04	929.5	chewbite
929.76	930.24	bite
930.52	931.74	chewbite
932.04	932.52	chewbite
932.54	933.38	chewbite
933.58	934.06	bite
934.38	934.88	bite
935.04	935.52	bite
935.62	936.12	chewbite
936.4	937.88	bite
938.06	938.54	bite
938.72	939.2	bite
939.46	940.58	chewbite
940.8	941.28	bite
941.54	942.02	bite
942.3	942.78	bite
943.06	943.7	bite
943.82	944.34	chewbite
944.56	945.04	bite
945.26	946.74	chewbite
946.96	947.44	bite
947.54	948.22	chewbite
948.5	948.98	bite
949.24	950.46	bite
950.88	951.46	bite
951.52	952.74	chewbite
952.96	953.46	chewbite
953.76	954.24	bite
954.52	955.04	bite
955.32	955.8	bite
956.04	956.52	bite
956.72	957.2	chewbite
957.46	958.06	chewbite
958.28	958.84	chewbite
959.22	960.4	bite
960.5	961.46	chewbite
961.74	962.22	bite
962.46	962.96	chewbite
963.24	964.5	chewbite
964.8	965.34	chewbite
965.6	966.08	bite
966.44	966.92	bite
967.24	967.92	bite
968.04	968.58	bite
968.66	969.14	bite
969.4	969.9	chewbite
970.2	970.7	bite
970.9	971.38	bite
971.6	972.08	bite
972.4	973.04	chewbite
973.12	974.16	chewbite
974.18	974.66	bite
974.78	976.26	chewbite
976.54	977.02	bite
977.24	977.72	bite
977.98	978.56	bite
978.6	979.08	bite
979.26	979.78	bite
980.1	980.6	chewbite
980.88	981.36	bite
981.62	982.18	bite
982.3	983.54	chewbite
983.78	984.26	bite
984.42	984.92	bite
985.14	985.7	bite
985.9	986.38	bite
986.6	987.12	bite
987.4	988.58	chewbite
988.76	989.24	bite
989.54	990.02	bite
990.44	990.92	bite
991.16	991.64	bite
992.0	992.48	bite
992.64	993.14	chewbite
993.38	993.86	bite
994.12	994.6	bite
994.88	995.44	chewbite
995.94	996.52	chewbite
996.8	997.3	chewbite
997.4	998.0	chewbite
998.22	998.7	chewbite
998.96	999.44	bite
999.7	1000.18	bite
1000.46	1000.94	bite
1001.18	1001.66	bite
1002.02	1002.5	bite
1002.8	1003.64	bite
1003.78	1004.26	bite
1004.4	1005.88	bite
1006.04	1006.74	chewbite
1006.78	1007.46	chewbite
1007.54	1008.16	bite
1008.2	1009.36	chewbite
1009.78	1011.26	bite
1011.44	1012.02	chewbite
1012.34	1012.82	bite
1012.86	1013.34	bite
1013.58	1014.66	bite
1014.86	1015.34	bite
1015.58	1016.14	chewbite
1016.36	1017.48	chewbite
1017.68	1018.28	bite
1018.32	1018.8	bite
1018.96	1020.18	bite
1020.62	1021.76	chewbite
1021.8	1022.58	chewbite
1022.72	1023.2	bite
1023.42	1024.24	bite
1024.26	1024.74	bite
1025.0	1025.54	chewbite
1025.88	1027.36	bite
1027.62	1028.32	chewbite
1028.42	1028.9	bite
1029.16	1029.76	bite
1029.86	1030.34	bite
1030.36	1030.84	bite
1030.86	1031.34	bite
1031.56	1032.04	bite
1032.24	1032.72	bite
1032.88	1033.36	bite
1033.6	1034.08	bite
1034.28	1034.76	bite
1035.0	1035.66	bite
1035.9	1036.38	bite
1036.58	1037.78	bite
1038.04	1038.52	bite
1038.62	1040.1	chewbite
1040.26	1040.82	chewbite
1041.1	1041.64	chewbite
1041.88	1042.4	chewbite
1042.7	1043.3	bite
1043.42	1043.92	chewbite
1044.22	1044.74	chewbite
1045.08	1045.64	chewbite
1045.9	1046.48	chewbite
1046.72	1047.2	chewbite
1047.5	1048.56	chewbite
1048.8	1049.28	bite
1049.52	1050.0	chewbite
1050.28	1050.76	chewbite
1051.08	1051.68	bite
1051.74	1052.22	chewbite
1052.52	1053.42	bite
1053.54	1054.02	bite
1054.2	1054.68	chewbite
1054.74	1055.36	bite
1055.44	1055.98	chewbite
1056.2	1057.4	chewbite
1057.48	1058.24	chewbite
1058.28	1058.94	chewbite
1059.12	1059.6	bite
1059.84	1060.34	chewbite
1060.6	1061.22	bite
1061.3	1061.78	bite
1061.98	1062.58	bite
1062.66	1063.14	bite
1063.42	1064.04	bite
1064.14	1064.62	bite
1064.92	1065.44	bite
1065.76	1066.26	chewbite
1066.54	1067.06	chewbite
1067.5	1067.98	bite
1068.18	1068.66	chewbite
1068.86	1069.34	bite
1069.66	1070.14	bite
1070.38	1070.86	bite
1070.9	1071.68	chewbite
1071.8	1072.82	chewbite
1073.18	1074.3	chewbite
1074.38	1074.86	bite
1075.18	1075.84	chewbite
1075.92	1076.4	bite
1076.56	1077.04	bite
1077.06	1077.72	chewbite
1077.98	1078.46	bite
1078.9	1079.68	bite
1079.72	1080.2	chewbite
1080.34	1080.82	bite
1081.04	1081.52	bite
1081.74	1082.78	bite
1083.06	1083.6	bite
1083.7	1084.18	bite
1084.42	1084.9	bite
1085.2	1085.7	bite
